"X","Y","DateTime"
"169.0","402.5","237283384037"
"166.8","403.6","237283392295"
"159.7","390.7","237283400697"
"151.4","386.8","237283409030"
"163.2","388.5","237283417376"
"167.8","410.1","237283425658"
"173.1","411.1","237283433991"
"176.8","406.3","237283442329"
"178.6","388.7","237283450538"
"180.3","391.2","237283459046"
"176.0","396.0","237283467328"
"168.7","391.0","237283475647"
"167.0","393.7","237283484000"
"166.4","379.1","237283492426"
"154.0","395.1","237283500639"
"147.6","387.9","237283508925"
"147.8","387.8","237283517323"
"167.5","387.4","237283525575"
"172.1","389.8","237283534066"
"171.4","394.5","237283542268"
"182.2","401.8","237283550519"
"178.9","398.6","237283559063"
"172.7","401.3","237283567343"
"165.1","403.3","237283575605"
"169.2","419.2","237283583975"
"166.6","415.6","237283592340"
"174.3","425.5","237283600641"
"151.2","415.8","237283608944"
"151.2","415.7","237283617296"
"172.9","429.6","237283625539"
"171.1","427.2","237283633975"
"157.4","417.7","237283642365"
"158.2","424.1","237283650573"
"165.3","426.2","237283658903"
"164.6","431.7","237283667290"
"163.0","417.7","237283675685"
"171.8","435.4","237283683993"
"160.7","428.2","237283692410"
"175.4","438.5","237283700623"
"182.5","453.0","237283708939"
"177.5","436.6","237283717267"
"175.9","439.3","237283725597"
"171.8","421.9","237283733909"
"188.1","432.7","237283742276"
"185.0","425.7","237283750615"
"181.5","424.7","237283758802"
"171.6","426.9","237283767328"
"166.3","411.1","237283775590"
"166.5","413.1","237283783880"
"159.7","415.8","237283792215"
"159.8","440.2","237283800455"
"164.3","440.1","237283808847"
"158.8","447.4","237283817230"
"150.4","419.3","237283825653"
"147.4","418.3","237283833981"
"138.3","414.0","237283842395"
"148.1","424.4","237283850597"
"149.7","423.8","237283858979"
"177.9","424.1","237283867271"
"190.1","440.9","237283875616"
"210.7","453.6","237283883946"
"217.8","449.1","237283892287"
"234.6","453.1","237283900660"
"203.2","419.1","237283908961"
"204.8","428.3","237283917259"
"188.4","425.4","237283925654"
"188.2","430.0","237283933965"
"182.1","425.3","237283942236"
"192.1","425.7","237283950536"
"218.4","455.8","237283958932"
"208.2","435.2","237283967340"
"207.0","433.6","237283975546"
"207.2","430.8","237283983897"
"218.1","451.6","237283992284"
"206.5","440.7","237284000624"
"204.8","440.2","237284008891"
"207.7","437.4","237284017267"
"218.1","447.0","237284025638"
"203.6","415.2","237284033827"
"206.6","415.7","237284042092"
"200.8","417.9","237284050606"
"196.6","416.2","237284058964"
"204.5","396.3","237284067176"
"226.2","419.7","237284075667"
"259.5","292.7","237284083908"
"274.1","188.6","237284092266"
"306.6","151.7","237284100593"
"323.6","146.2","237284108865"
"319.1","149.1","237284117262"
"318.6","147.1","237284125553"
"322.2","149.2","237284133893"
"321.2","152.8","237284142241"
"324.6","160.7","237284150569"
"315.6","151.7","237284158869"
"321.2","154.8","237284167244"
"326.1","151.5","237284175536"
"322.0","142.2","237284183952"
"322.0","142.2","237284192241"
"329.3","151.9","237284200595"
"331.2","148.4","237284208919"
"327.2","157.6","237284217155"
"332.2","127.7","237284225512"
"332.2","146.8","237284233869"
"325.0","129.6","237284242208"
"323.7","161.9","237284250496"
"330.0","170.2","237284258922"
"336.7","170.3","237284267189"
"345.8","163.2","237284275570"
"340.4","160.3","237284283947"
"333.1","157.1","237284292130"
"337.6","161.8","237284300613"
"308.5","139.2","237284308852"
"308.9","138.5","237284317252"
"321.5","131.0","237284325587"
"329.3","135.1","237284333917"
"329.3","135.1","237284342191"
"318.5","163.5","237284350646"
"303.6","162.6","237284358990"
"310.9","152.7","237284367210"
"308.0","152.2","237284375487"
"308.6","152.3","237284383905"
"292.3","160.1","237284392188"
"292.9","136.6","237284400524"
"296.7","149.9","237284408895"
"290.8","138.2","237284417267"
"295.1","157.0","237284425473"
"289.0","150.7","237284433812"
"289.0","150.7","237284442165"
"287.3","153.5","237284450477"
"297.8","156.8","237284458889"
"305.9","160.3","237284467070"
"286.4","136.7","237284475565"
"314.9","162.5","237284483788"
"301.8","158.7","237284492237"
"305.3","161.8","237284500479"
"303.0","163.3","237284508881"
"314.5","157.9","237284517299"
"311.7","169.1","237284525626"
"315.3","167.2","237284533954"
"313.1","175.3","237284542193"
"311.7","171.8","237284550516"
"305.1","169.0","237284558708"
"287.9","161.5","237284567264"
"341.1","205.5","237284575570"
"341.3","205.6","237284583877"
"375.0","249.2","237284592189"
"372.9","264.3","237284600532"
"373.5","267.3","237284608892"
"367.3","263.2","237284617160"
"366.5","267.0","237284625505"
"363.9","263.1","237284633872"
"362.7","261.8","237284642222"
"363.6","262.1","237284650427"
"362.7","262.7","237284658754"
"368.4","266.1","237284667228"
"375.9","263.5","237284675595"
"373.3","264.7","237284683815"
"363.4","264.9","237284692130"
"366.2","269.8","237284700504"
"349.9","252.9","237284708826"
"349.9","252.9","237284717156"
"366.1","244.6","237284725528"
"346.4","258.6","237284733840"
"290.1","288.1","237284742042"
"224.9","343.4","237284750525"
"175.7","371.3","237284758698"
"164.2","386.5","237284767189"
"148.5","374.9","237284775458"
"189.5","424.1","237284783869"
"189.7","432.8","237284792190"
"189.9","432.9","237284800513"
"153.7","380.7","237284808884"
"159.5","379.4","237284817049"
"158.1","379.7","237284825537"
